WP_152071828.1,WP_162576268.1,33.738,741,446,14,6,713,8,736,8.84e-132,411,55.60
WP_152071828.1,WP_093206817.1,35.358,741,442,12,6,714,5,740,2.22e-131,410,54.66
WP_152071828.1,WP_093301267.1,35.493,741,441,12,6,714,5,740,2.50e-131,410,54.66
WP_152071828.1,WP_022775523.1,35.507,690,419,7,31,698,42,727,3.24e-131,410,55.36
WP_152071828.1,WP_198787928.1,35.445,742,441,11,10,718,13,749,5.79e-131,409,54.45
WP_152071828.1,WP_029526631.1,35.852,728,426,13,17,711,20,739,7.61e-131,409,55.77
WP_152071828.1,WP_080966553.1,34.143,741,443,14,13,719,25,754,9.72e-131,409,53.58
WP_152071828.1,WP_121693987.1,34.516,733,441,12,13,715,21,744,1.29e-130,409,54.30
WP_152071828.1,WP_132751880.1,35.628,741,440,12,6,714,5,740,1.43e-130,409,54.93
WP_152071828.1,WP_126745561.1,34.048,746,455,11,6,718,5,746,1.73e-130,408,55.50
WP_152071828.1,WP_019657988.1,35.628,741,440,12,6,714,5,740,2.75e-130,408,54.79
WP_152071828.1,WP_093011682.1,35.813,726,432,11,17,715,29,747,2.85e-130,408,54.41
WP_152071828.1,WP_153012723.1,35.102,735,437,12,16,717,14,741,7.93e-130,406,54.42
WP_152071828.1,WP_143476334.1,35.609,747,427,12,11,717,11,743,1.07e-129,406,53.68
WP_152071828.1,WP_140843338.1,33.104,728,448,10,17,715,21,738,1.22e-129,406,52.88
WP_000058480.1,WP_168109861.1,34.679,421,274,1,1,421,1,420,7.74e-85,274,57.48
WP_000058480.1,WP_026780489.1,27.862,463,323,7,6,464,2,457,1.41e-53,192,51.84
WP_000058480.1,WP_165908717.1,26.185,401,293,2,6,406,2,399,1.43e-44,167,49.38
WP_000058480.1,WP_170067432.1,26.185,401,293,2,6,406,2,399,1.79e-44,167,49.38
WP_000058480.1,WP_170168084.1,26.891,476,320,8,2,464,15,475,1.46e-39,154,47.69
WP_000058480.1,WP_051616000.1,24.180,488,336,7,5,474,9,480,4.76e-37,147,46.72
WP_000058480.1,WP_159606404.1,25.115,434,286,8,5,421,9,420,1.15e-35,143,47.93
WP_000058480.1,WP_056656647.1,25.255,392,279,6,2,387,11,394,1.88e-35,142,49.23
WP_000058480.1,WP_145546202.1,24.402,418,294,7,2,413,28,429,4.12e-34,139,48.80
WP_000058480.1,WP_105730057.1,26.551,403,281,5,1,399,1,392,2.30e-32,134,48.39
WP_000058480.1,WP_029524315.1,28.909,339,218,7,3,330,4,330,1.12e-31,132,53.39
WP_000058480.1,WP_189690565.1,25.000,388,279,5,5,387,6,386,4.70e-31,130,45.88
WP_000058480.1,WP_157214604.1,27.811,338,223,5,3,330,6,332,7.49e-31,130,50.59
WP_000058480.1,WP_210544212.1,28.382,377,252,5,4,373,29,394,2.02e-30,128,46.42
WP_000058480.1,WP_011463015.1,22.951,488,342,7,5,474,9,480,2.37e-30,128,45.70
WP_000058480.1,WP_074575476.1,27.941,340,220,7,3,330,4,330,3.00e-30,128,51.76
WP_000058480.1,WP_182326445.1,24.642,349,259,3,5,352,3,348,7.63e-30,126,48.14
WP_000058480.1,WP_196863491.1,28.443,334,226,6,3,330,4,330,1.81e-29,125,52.99
WP_000058480.1,WP_087496544.1,27.164,335,231,6,2,330,3,330,2.22e-29,125,51.94
WP_000058480.1,WP_005793207.1,26.988,415,284,10,2,408,4,407,3.09e-29,125,47.71
WP_000058480.1,WP_077563319.1,26.316,380,264,5,2,374,16,386,7.58e-29,124,47.11
WP_000058480.1,WP_114465817.1,25.189,397,293,3,2,398,3,395,2.13e-28,122,49.62
WP_000058480.1,WP_162258064.1,24.112,394,289,7,2,392,3,389,1.95e-27,120,46.19
WP_000058480.1,WP_011482822.1,28.152,341,220,7,2,330,5,332,4.13e-27,119,51.91
WP_000058480.1,WP_133604618.1,27.100,369,262,3,18,386,38,399,1.04e-26,117,48.24
WP_000058480.1,WP_036810983.1,27.327,333,231,4,3,330,4,330,1.80e-26,117,52.25
WP_000058480.1,WP_092131632.1,26.901,342,227,6,3,332,4,334,2.08e-25,114,49.71
WP_000058480.1,WP_056195861.1,25.000,336,238,6,20,349,17,344,2.82e-25,113,53.27
WP_000058480.1,WP_198673120.1,27.247,356,246,6,48,398,6,353,3.78e-25,112,49.72
WP_000058480.1,WP_057299956.1,25.073,343,241,6,20,355,17,350,1.70e-24,111,51.02
WP_000058480.1,WP_106445451.1,25.203,369,263,6,1,363,1,362,2.56e-24,110,45.80
WP_000058480.1,WP_077591791.1,27.928,333,229,4,3,330,4,330,5.01e-24,110,53.15
WP_000058480.1,WP_076201896.1,22.271,458,331,10,31,477,27,470,5.71e-24,109,46.51
WP_000058480.1,WP_192673372.1,25.460,326,232,4,2,322,5,324,6.04e-24,109,48.16
WP_000058480.1,WP_088481673.1,23.754,341,248,5,20,355,17,350,2.46e-23,107,51.91
WP_000058480.1,WP_114971773.1,23.500,400,289,4,2,386,4,401,3.52e-23,107,45.25
WP_000058480.1,WP_199595381.1,28.824,340,211,9,2,326,4,327,3.57e-23,107,48.82
WP_000058480.1,WP_135283088.1,21.693,378,280,2,26,396,28,396,2.63e-22,104,44.18
WP_000058480.1,WP_142140778.1,20.611,393,297,6,1,387,1,384,1.22e-21,102,47.33
WP_000058480.1,WP_055892617.1,25.155,322,238,2,2,322,5,324,1.41e-21,102,47.20
WP_000058480.1,WP_195797346.1,23.795,332,237,6,9,334,11,332,5.50e-21,100,47.59
WP_000058480.1,WP_082524784.1,22.384,411,296,7,2,402,18,415,8.63e-21,100,45.01
WP_000058480.1,WP_135262073.1,23.913,322,242,2,2,322,5,324,1.06e-20,100,46.89
WP_000058480.1,WP_119047142.1,22.981,483,349,10,20,490,17,488,1.15e-20,99.8,45.55
WP_000058480.1,WP_135285547.1,26.901,342,226,9,2,332,8,336,2.96e-20,98.6,48.54
WP_000058480.1,WP_056181926.1,24.242,330,234,6,26,349,25,344,3.15e-20,98.6,48.48
WP_000058480.1,WP_162849537.1,24.405,336,243,4,2,332,3,332,3.46e-20,98.6,47.02
WP_000058480.1,WP_057299965.1,24.217,351,244,7,21,361,18,356,3.59e-20,98.2,50.43
WP_000058480.1,WP_122957066.1,25.948,343,231,6,2,332,3,334,3.90e-20,98.6,48.98
WP_000058480.1,WP_076199069.1,23.035,369,269,4,31,391,47,408,4.69e-20,98.2,43.90
WP_000058480.1,WP_056195836.1,24.217,351,244,7,21,361,18,356,4.72e-20,98.2,50.14
WP_000058480.1,WP_027994484.1,23.515,404,295,5,2,400,3,397,1.08e-19,97.1,43.32
WP_000058480.1,WP_186329663.1,22.256,328,243,3,26,349,6,325,1.26e-19,96.7,46.04
WP_000058480.1,WP_075585643.1,21.727,359,263,5,4,355,10,357,2.97e-19,95.5,43.45
WP_000058480.1,WP_078365133.1,20.971,453,330,7,4,436,10,454,3.31e-19,95.5,42.60
WP_000058480.1,WP_137918845.1,23.077,325,233,3,31,342,28,348,1.11e-18,94.0,43.08
WP_000058480.1,WP_172823089.1,20.312,448,319,8,3,426,1,434,1.58e-18,93.6,44.42
WP_000058480.1,WP_180126208.1,20.556,360,274,3,1,356,7,358,3.06e-18,92.4,42.50
WP_000058480.1,WP_082792985.1,23.030,330,250,3,3,331,16,342,3.20e-18,92.8,49.39
WP_000058480.1,WP_200787211.1,25.220,341,233,8,2,332,8,336,4.15e-18,92.0,48.09
WP_000058480.1,WP_082550767.1,23.198,444,315,9,3,435,7,435,6.14e-18,91.7,42.34
WP_000058480.1,WP_077034809.1,24.543,383,260,12,24,393,20,386,7.54e-18,91.3,45.95
WP_000058480.1,WP_132576264.1,23.167,341,248,6,21,355,18,350,1.11e-17,90.9,48.97
WP_000058480.1,WP_075585668.1,21.099,455,338,7,2,439,11,461,1.43e-17,90.5,43.08
WP_000058480.1,WP_158558839.1,23.544,412,298,7,2,404,7,410,1.52e-17,90.1,45.63
WP_000058480.1,WP_142817751.1,22.876,306,226,4,31,332,27,326,3.67e-17,89.0,47.39
WP_000058480.1,WP_135250362.1,22.671,322,240,2,3,320,5,321,6.75e-17,88.6,47.52
WP_000058480.1,WP_180126266.1,21.636,379,279,6,12,382,2,370,1.69e-16,87.0,42.22
WP_000058480.1,WP_145544877.1,19.718,355,281,2,2,356,7,357,1.92e-16,87.0,42.54
WP_000058480.1,WP_159594010.1,22.368,304,234,2,31,334,15,316,3.04e-16,86.3,43.75
WP_000058480.1,WP_199595211.1,20.851,470,338,10,24,477,21,472,3.81e-16,85.9,44.89
WP_000058480.1,WP_162243732.1,21.716,373,279,4,29,394,10,376,4.42e-16,85.9,45.31
WP_000058480.1,WP_013900408.1,25.369,339,229,7,2,330,8,332,4.62e-16,85.9,48.38
WP_000058480.1,WP_189685149.1,21.605,324,226,4,24,335,1,308,4.71e-16,85.5,44.44
WP_000058480.1,WP_201170676.1,23.824,340,221,5,12,332,15,335,1.00e-15,84.7,43.82
WP_000058480.1,WP_119352641.1,22.090,335,251,4,31,361,34,362,1.31e-15,84.3,45.07
WP_000058480.1,WP_132573628.1,22.324,327,239,5,3,321,6,325,4.35e-15,82.8,44.95
WP_000058480.1,WP_201676795.1,22.108,389,255,7,32,398,21,383,4.44e-15,82.8,42.67
WP_000058480.1,WP_022772781.1,23.295,352,252,6,2,343,3,346,4.86e-15,82.8,42.90
WP_000058480.1,WP_157979418.1,22.045,313,234,4,24,332,20,326,5.54e-15,82.4,46.96
WP_000058480.1,WP_092698055.1,23.203,306,225,6,31,332,19,318,7.14e-15,82.0,46.08
WP_000058480.1,WP_157397482.1,21.958,337,249,4,2,332,8,336,7.31e-15,82.0,45.70
WP_000058480.1,WP_148238006.1,23.810,483,292,14,31,477,19,461,8.21e-15,82.0,41.20
WP_000058480.1,WP_176955157.1,21.382,304,233,2,31,332,27,326,1.21e-14,81.3,47.37
WP_000058480.1,WP_082551254.1,21.283,343,253,6,2,335,3,337,1.35e-14,81.3,44.31
WP_000058480.1,WP_116607542.1,21.382,304,233,2,31,332,27,326,1.60e-14,80.9,47.37
WP_000058480.1,WP_172221459.1,24.316,329,228,6,12,330,15,332,2.13e-14,80.5,48.33
WP_000058480.1,WP_174862438.1,24.515,412,275,12,26,418,28,422,2.54e-14,80.1,44.90
WP_000058480.1,WP_201684074.1,22.781,338,239,6,2,330,8,332,3.31e-14,80.1,45.56
WP_000058480.1,WP_196988621.1,24.251,334,239,5,2,330,8,332,5.17e-14,79.3,46.11
WP_000058480.1,WP_189686882.1,21.698,424,310,8,2,410,6,422,1.15e-13,78.6,43.40
WP_000058480.1,WP_005793185.1,21.194,335,228,8,4,322,8,322,1.45e-13,78.2,44.78
WP_000058480.1,WP_105261125.1,21.918,365,266,5,2,358,4,357,1.86e-13,77.8,44.38
WP_000058480.1,WP_094098798.1,22.857,315,215,8,31,332,28,327,2.18e-13,77.4,45.08
WP_000058480.1,WP_024813223.1,24.183,306,222,6,31,332,19,318,3.37e-13,77.0,45.42
WP_000058480.1,WP_086914236.1,23.203,306,225,7,31,332,19,318,4.60e-13,76.3,44.44
WP_000058480.1,WP_056272618.1,20.323,310,237,4,31,336,36,339,5.44e-13,76.3,49.03
WP_000058480.1,WP_168110247.1,24.383,324,234,6,12,330,15,332,6.11e-13,76.3,46.30
WP_000058480.1,WP_191261127.1,26.705,352,220,11,15,344,26,361,6.61e-13,76.3,44.03
WP_000058480.1,WP_148262956.1,23.203,306,225,4,31,332,28,327,1.29e-12,75.1,43.14
WP_072652011.1,WP_191722385.1,21.875,352,230,12,7,322,3,345,1.42e-06,54.7,42.33
WP_072652011.1,WP_131667209.1,27.957,186,117,4,148,319,167,349,1.75e-04,48.1,45.16
WP_072652011.1,WP_197577747.1,27.957,186,117,4,148,319,167,349,2.27e-04,47.8,45.16
WP_072652011.1,WP_147282755.1,24.390,205,130,4,133,319,152,349,3.08e-04,47.4,44.39
WP_072652011.1,WP_034349497.1,24.390,205,130,4,133,319,152,349,3.30e-04,47.4,43.90
WP_072652011.1,WP_155885224.1,25.806,217,139,6,119,319,108,318,0.002,44.7,41.47
WP_072652011.1,WP_083526579.1,21.471,340,203,13,28,319,22,345,0.004,43.9,40.59


